name,lat,lon,district,addr,avg_comp_rating,dist_metro,stops_cnt,c300,c1k,pop_dens,income,office_dens,avg_rent,avail_space
One Price Coffee,55.6194423,37.5091883,UZAO,,,88.73986983918523,17,21,27,10500,98000,0,29000,165
Остерия Марио,55.6242343,37.4208605,UZAO,,,292.8628641952211,14,20,21,10500,98000,0,29000,165
Stardogs,55.6046622,37.3564067,UZAO,,,3200.2508857374123,13,4,7,10500,98000,0,29000,165
Крошка Картошка,55.6045593,37.3565048,UZAO,,,3192.6051983370717,13,4,7,10500,98000,0,29000,165
Вкусно — и точка,55.6042706,37.3563485,UZAO,,,3198.2400576681616,13,4,7,10500,98000,0,29000,165
,55.5893151,37.3744493,UZAO,,,2400.4653264990216,6,1,3,10500,98000,0,29000,165
Здрасте кофе,55.5437463,37.4834682,UZAO,,,1018.6012918192986,10,6,14,10500,98000,0,29000,165
Здрасте кофе,55.5935702,37.4605141,UZAO,,,1278.7597486141601,3,5,12,10500,98000,0,29000,165
One Price Coffee,55.624171,37.421136,UZAO,,,276.22890151709635,14,20,21,10500,98000,0,29000,165
Chillcup Coffee,55.6181946,37.4073792,UZAO,,,947.1364697832806,2,2,3,10500,98000,0,29000,165
Глобус,55.623692,37.422228,UZAO,,,192.24949242207208,15,20,21,10500,98000,0,29000,165
Глобус,55.5569028,37.494514,UZAO,,,340.3128695053898,17,1,39,10500,98000,0,29000,165
Farsh,55.6236361,37.4223652,UZAO,,,182.28429266176866,15,20,21,10500,98000,0,29000,165
,55.5536866,37.4313775,UZAO,,,81.10597524450978,8,1,4,10500,98000,0,29000,165
Шашлычный рай,55.553032,37.4315961,UZAO,,,30.29553688543724,8,1,4,10500,98000,0,29000,165
Do.Bro Coffee,55.5426872,37.4881427,UZAO,,,1034.0763431060886,8,3,14,10500,98000,0,29000,165
Do.Bro Coffee,55.617473,37.409826,UZAO,,,837.157068097725,4,2,7,10500,98000,0,29000,165
Корчма,55.5361281,37.515501,UZAO,,,180.73799544598273,10,3,9,10500,98000,0,29000,165
,55.5688882,37.4650822,UZAO,,,361.0318720670504,12,0,10,10500,98000,0,29000,165
Alga,55.5622932,37.4397674,UZAO,,,1133.7913899497912,11,2,7,10500,98000,0,29000,165
,55.5610024,37.4387522,UZAO,,,976.7505399714204,8,2,9,10500,98000,0,29000,165
Крошка Картошка,55.6038916,37.4910175,UZAO,,,847.3488531690659,9,21,30,10500,98000,0,29000,165
Крошка Картошка,55.594249,37.352561,UZAO,,,3487.6221447701723,5,2,7,10500,98000,0,29000,165
Крошка Картошка,55.6189339,37.5068722,UZAO,,,75.88502454843926,19,22,27,10500,98000,0,29000,165
Честная рыба,55.5651585,37.4999235,UZAO,,,1260.7689288045297,4,3,22,10500,98000,0,29000,165
Магадан,55.5731635,37.3916271,UZAO,,,2951.6308231192575,4,0,0,10500,98000,0,29000,165
Stardogs,55.6181599,37.5076086,UZAO,,,60.30728304832484,19,22,27,10500,98000,0,29000,165
Восток,55.5540172,37.4654411,UZAO,,,628.6390074934909,0,1,4,10500,98000,0,29000,165
CofeFest,55.6239844,37.4887741,UZAO,,,310.3678049033058,12,0,5,10500,98000,0,29000,165
Sushi Man,55.5718639,37.4917232,UZAO,,,1492.333463772378,6,2,16,10500,98000,0,29000,165
Крошка Картошка,55.6236467,37.4213542,UZAO,,,224.3666558394057,15,20,22,10500,98000,0,29000,165
Вкусно — и точка,55.6223678,37.4237844,UZAO,,,15.804060288306783,14,19,21,10500,98000,0,29000,165
Stars coffee,55.6238289,37.4237213,UZAO,,,174.3510438765919,14,20,22,10500,98000,0,29000,165
Вкусно — и точка,55.6239965,37.4240273,UZAO,,,192.37822749342334,14,20,22,10500,98000,0,29000,165
Шаурма&Бургер,55.6028645,37.3531267,UZAO,,,3384.706804552143,12,4,8,10500,98000,0,29000,165
Влаваше,55.5702279,37.4915844,UZAO,,,1516.704044579057,7,3,17,10500,98000,0,29000,165
Всплеск,55.5682956,37.4963246,UZAO,,,1595.3741740591631,5,3,15,10500,98000,0,29000,165
Vita Juice,55.6042053,37.4915457,UZAO,,,894.7611560905123,9,21,30,10500,98000,0,29000,165
Cofix,55.6189486,37.5069595,UZAO,,,72.45667714855621,19,22,27,10500,98000,0,29000,165
Cofix,55.6237618,37.4240586,UZAO,,,166.34816409036563,14,20,22,10500,98000,0,29000,165
Cofix,55.6242585,37.421064,UZAO,,,286.6033621898661,14,20,21,10500,98000,0,29000,165
Шаурма,55.5256786,37.5149487,UZAO,,,1339.9478632145792,13,13,15,10500,98000,0,29000,165
Здрасте,55.617531,37.408614,UZAO,,,902.6187476184975,4,2,4,10500,98000,0,29000,165
Здрасте,55.6037025,37.4120253,UZAO,,,314.79510673526937,5,2,2,10500,98000,0,29000,165
BB&Burgers,55.6242193,37.4214881,UZAO,,,266.9289720381863,14,20,21,10500,98000,0,29000,165
Влаваше,55.6053823,37.4132556,UZAO,,,514.5100409461292,3,2,2,10500,98000,0,29000,165
Gagawa,55.6242737,37.4224108,UZAO,,,243.47064229661532,14,20,21,10500,98000,0,29000,165
Франклинс Бургер,55.6235861,37.4211074,UZAO,,,223.28224411861686,15,20,22,10500,98000,0,29000,165
One Price Coffee,55.559976,37.470766,UZAO,,,27.8932555249625,6,0,7,10500,98000,0,29000,165
Шоколадница,55.622521,37.4241006,UZAO,,,29.584223211639827,14,19,21,10500,98000,0,29000,165
КмКБургер,55.5714407,37.4757422,UZAO,,,528.4788887114391,8,5,12,10500,98000,0,29000,165
,55.5714282,37.4757451,UZAO,,,529.2450036221687,8,5,12,10500,98000,0,29000,165
,55.570365,37.4765095,UZAO,,,629.6968671600827,7,5,16,10500,98000,0,29000,165
Coffee Point,55.617649,37.4720639,UZAO,,,587.5090095318538,9,0,6,10500,98000,0,29000,165
Поминальная трапезная,55.6083189,37.4540987,UZAO,,,1911.1675589856975,8,0,1,10500,98000,0,29000,165
Влаваше,55.618951,37.4143463,UZAO,,,509.7196455758537,4,0,24,10500,98000,0,29000,165
Cofix,55.5432209,37.4859133,UZAO,,,1011.4504812364498,11,6,14,10500,98000,0,29000,165
Капучинофф,55.53102,37.5103819,UZAO,,,800.7005293168527,9,0,19,10500,98000,0,29000,165
Милано,55.6243312,37.420791,UZAO,,,303.8376559599365,14,20,21,10500,98000,0,29000,165
Франклинс Бургер,55.6038062,37.490837,UZAO,,,832.592033473617,9,21,30,10500,98000,0,29000,165
Много лосося,55.5645561,37.4869974,UZAO,,,1166.7097525359861,12,4,23,10500,98000,0,29000,165
Бургер Кинг,55.5150382,37.3508256,UZAO,,,575.923822787481,8,2,4,10500,98000,1,29000,165
Корчма,55.5887065,37.4509547,UZAO,,,1090.5239206448655,8,0,11,10500,98000,0,29000,165
Regar,55.5582221,37.5021978,UZAO,,,580.8042664431322,7,6,42,10500,98000,0,29000,165
Dobro,55.5573504,37.510729,UZAO,,,949.4320427261775,6,14,37,10500,98000,0,29000,165
Халяль,55.5904282,37.427262,UZAO,,,580.3851955522694,3,3,6,10500,98000,0,29000,165
Додо Пицца,55.5145308,37.3519975,UZAO,,,500.24047073190786,10,2,4,10500,98000,1,29000,165
Додо Пицца,55.5705029,37.4765687,UZAO,,,624.5038146420853,6,5,15,10500,98000,0,29000,165
СушиСет,55.5548278,37.503682,UZAO,,,432.803858721559,14,20,39,10500,98000,0,29000,165
Мадина,55.5550436,37.5053326,UZAO,,,539.0118514235902,11,21,39,10500,98000,0,29000,165
Мерза Марзо,55.5553641,37.5048152,UZAO,,,520.2408467040793,12,23,39,10500,98000,0,29000,165
Hörn17,55.5563887,37.5089627,UZAO,,,804.804211311624,13,22,39,10500,98000,0,29000,165
Ботаника,55.5555349,37.5063862,UZAO,,,619.2875934443872,11,24,39,10500,98000,0,29000,165
To Go,55.5572912,37.5097278,UZAO,,,889.2518332533933,5,16,39,10500,98000,0,29000,165
Милти,55.5571055,37.5091811,UZAO,,,849.4001362737104,8,16,39,10500,98000,0,29000,165
Здрасте,55.5572002,37.509031,UZAO,,,845.2567875098893,7,16,39,10500,98000,0,29000,165
ОриДа,55.5574082,37.5088466,UZAO,,,845.0505462511737,6,16,39,10500,98000,0,29000,165
Pizza Express 24,55.5540667,37.5128981,UZAO,,,992.2142655411855,15,2,37,10500,98000,0,29000,165
Grannar,55.5561532,37.5093568,UZAO,,,818.363646432973,13,21,39,10500,98000,0,29000,165
Шашлык и шаурма,55.5231101,37.490998,UZAO,,,2219.193016418337,4,0,0,10500,98000,0,29000,165
Сели-Поели,55.5563576,37.5053435,UZAO,,,595.7244542954002,8,27,39,10500,98000,0,29000,165
Бэсти,55.5546585,37.5030654,UZAO,,,390.1335164426185,14,17,39,10500,98000,0,29000,165
Тандыр Сити,55.5546159,37.5031732,UZAO,,,395.25416155080023,14,17,39,10500,98000,0,29000,165
Фо Ван,55.5545644,37.503253,UZAO,,,398.519758563167,14,17,39,10500,98000,0,29000,165
Noba,55.5630119,37.5023704,UZAO,,,1064.985131447345,3,1,46,10500,98000,0,29000,165
Ролик,55.5211197,37.3545938,UZAO,,,615.950709753164,4,0,4,10500,98000,0,29000,165
Между булок,55.5439233,37.478225,UZAO,,,1194.1393629148236,4,6,14,10500,98000,0,29000,165
Тебе и мне,55.5539381,37.5004573,UZAO,,,211.5337217778063,13,6,38,10500,98000,0,29000,165
Subway,55.6021443,37.4988265,UZAO,,,1213.7365827399333,5,1,25,10500,98000,0,29000,165
,55.6018682,37.4989326,UZAO,,,1212.8600277508078,5,1,25,10500,98000,0,29000,165
Самая Вкусная Шаурма,55.5556092,37.5076578,UZAO,,,697.4939312775825,12,20,39,10500,98000,0,29000,165
Coffee Moose,55.5553205,37.5132526,UZAO,,,1030.8023023296712,13,5,37,10500,98000,0,29000,165
Милти,55.5916449,37.4544064,UZAO,,,1394.4830989489744,6,8,12,10500,98000,0,29000,165
Бэбо Чито,55.5916705,37.4545397,UZAO,,,1403.3093963123551,6,8,12,10500,98000,0,29000,165
Масисо,55.5920229,37.4559856,UZAO,,,1502.244861148591,6,9,12,10500,98000,0,29000,165
Koala,55.5920684,37.4559605,UZAO,,,1502.748431880131,6,9,12,10500,98000,0,29000,165
French Bakery,55.5916073,37.4560259,UZAO,,,1487.413106915924,6,9,12,10500,98000,0,29000,165
Котомания,55.5919019,37.4581297,UZAO,,,1496.0541750112377,5,10,12,10500,98000,0,29000,165
Лавашура,55.5919851,37.4578009,UZAO,,,1510.0652588543837,5,10,12,10500,98000,0,29000,165
Burger Club,55.5918346,37.4570356,UZAO,,,1555.7010118542303,5,10,12,10500,98000,0,29000,165
PhoBo,55.5567102,37.4940201,UZAO,,,329.1109329010079,16,1,38,10500,98000,0,29000,165
Cyclo,55.5438963,37.4821487,UZAO,,,1045.8893779878902,7,8,14,10500,98000,0,29000,165
Хинкальная,55.5438645,37.4820011,UZAO,,,1053.8643449900194,7,8,14,10500,98000,0,29000,165
Варочная,55.556922,37.5021637,UZAO,,,468.51674031356083,11,17,40,10500,98000,0,29000,165
Истерика вкуса,55.5553506,37.5069792,UZAO,,,648.0357137892025,12,22,39,10500,98000,0,29000,165
Буханка,55.5562199,37.5076583,UZAO,,,721.9728223463935,10,22,39,10500,98000,0,29000,165
Вершины вкусов,55.5564482,37.5072761,UZAO,,,710.3124014866366,7,22,39,10500,98000,0,29000,165
Ris,55.5551878,37.5050982,UZAO,,,530.009456228389,11,21,39,10500,98000,0,29000,165
Gustolife,55.555469,37.5046333,UZAO,,,514.2081438585366,11,22,39,10500,98000,0,29000,165
Шаурмак,55.5552348,37.5050228,UZAO,,,527.2956113705441,11,21,39,10500,98000,0,29000,165
Jeffrey's,55.5644138,37.4894783,UZAO,,,1204.2388749272902,12,4,17,10500,98000,0,29000,165
Донер Хаус,55.5648541,37.4904378,UZAO,,,1252.9072566911075,12,4,17,10500,98000,0,29000,165
Много Лосося,55.5642397,37.4885284,UZAO,,,1188.1934251252076,12,4,19,10500,98000,0,29000,165
Суши мастер,55.5578234,37.5105992,UZAO,,,964.251357888687,4,12,37,10500,98000,0,29000,165
Бутово,55.547095,37.5151274,UZAO,,,999.0041465026371,8,0,3,10500,98000,0,29000,165
Hatimaki,55.542693,37.478025,UZAO,,,1306.1482296471002,4,8,14,10500,98000,0,29000,165
Hatimaki,55.5905845,37.3670205,UZAO,,,2746.4916540044005,12,1,5,10500,98000,0,29000,165
Hatimaki,55.566242,37.496295,UZAO,,,1367.1371405514196,5,3,17,10500,98000,0,29000,165
Hatimaki,55.516518,37.355926,UZAO,,,330.1294555645807,7,0,4,10500,98000,0,29000,165
Hatimaki,55.5932051,37.459361,UZAO,,,1361.5754682713307,3,8,12,10500,98000,0,29000,165
Hatimaki,55.5674478,37.4887874,UZAO,,,1432.464733416547,11,1,21,10500,98000,0,29000,165
Сканди пицца,55.5543069,37.5134249,UZAO,,,1026.9555451248755,14,2,37,10500,98000,0,29000,165
2-я Кофейная,55.5577838,37.5106569,UZAO,,,965.5487509708075,5,12,37,10500,98000,0,29000,165
Pims,55.603839,37.4916842,UZAO,,,878.1973290521242,9,21,30,10500,98000,0,29000,165
Udc Кафе,55.6041263,37.4913861,UZAO,,,881.4736287055667,9,21,30,10500,98000,0,29000,165
Воккер,55.6038481,37.4909113,UZAO,,,839.1088721351084,9,21,30,10500,98000,0,29000,165
Теремок,55.6039547,37.4911142,UZAO,,,856.3959390305769,9,21,30,10500,98000,0,29000,165
Швили,55.6040391,37.4912295,UZAO,,,867.7956816616365,9,21,30,10500,98000,0,29000,165
Шоколадница,55.6045019,37.4887159,UZAO,,,783.3288224142975,9,21,30,10500,98000,0,29000,165
Osteria Maria,55.603841,37.491969,UZAO,,,893.1646978137506,9,21,30,10500,98000,0,29000,165
Хан Плов,55.5437514,37.4773939,UZAO,,,1243.8206042695854,4,7,13,10500,98000,0,29000,165
Bubble Crumbl,55.5440611,37.4781261,UZAO,,,1187.140312641465,3,6,13,10500,98000,0,29000,165
Up Sushi,55.6032918,37.4136052,UZAO,,,349.23494918306045,5,2,2,10500,98000,0,29000,165
Up Sushi,55.5446403,37.4805799,UZAO,,,1036.7469791463473,5,7,14,10500,98000,0,29000,165
Up Sushi,55.5986246,37.3641371,UZAO,,,2695.0880449280717,6,0,12,10500,98000,0,29000,165
Буузы,55.5630439,37.4487629,UZAO,,,910.2108700304344,7,0,8,10500,98000,0,29000,165
Заряд от Магнита,55.5568272,37.5010454,UZAO,,,413.35510294695644,10,13,40,10500,98000,0,29000,165
Yutaka,55.5571409,37.5068039,UZAO,,,717.8334381667236,7,23,40,10500,98000,0,29000,165
Alare,55.5573344,37.5072324,UZAO,,,751.912261550592,6,21,40,10500,98000,0,29000,165
,55.6006961,37.4817835,UZAO,,,178.2653707836888,11,3,26,10500,98000,0,29000,165
,55.6009292,37.481965,UZAO,,,206.05480957997594,11,3,26,10500,98000,0,29000,165
,55.6013301,37.4824157,UZAO,,,258.8474225221127,11,3,26,10500,98000,0,29000,165
,55.603991,37.4843713,UZAO,,,576.5020459210306,12,1,29,10500,98000,0,29000,165
Панчо Пицца,55.6022011,37.4927866,UZAO,,,854.2254731503469,8,18,30,10500,98000,0,29000,165
Cofix,55.587457,37.4333872,UZAO,,,79.05431963648621,4,0,6,10500,98000,0,29000,165
,55.5921139,37.4298612,UZAO,,,642.2355707160763,2,5,6,10500,98000,0,29000,165
Captain Alex,55.5913025,37.4307845,UZAO,,,536.6590794534529,3,5,6,10500,98000,0,29000,165
Фуд-Цех,55.5917239,37.4302286,UZAO,,,593.277991598289,3,5,6,10500,98000,0,29000,165
Up Sushi,55.5917004,37.4317902,UZAO,,,559.600361528333,2,4,6,10500,98000,0,29000,165
Бургер Кинг,55.6188062,37.5068975,UZAO,,,83.16569707970352,19,22,27,10500,98000,0,29000,165
Теремок,55.6187629,37.5066192,UZAO,,,86.92726523638396,19,22,27,10500,98000,0,29000,165
Чудо-Тандыр,55.5407647,37.4762498,UZAO,,,1543.9239288365782,4,2,13,10500,98000,0,29000,165
Додо Пицца,55.5412167,37.4769206,UZAO,,,1478.3840709139158,4,3,13,10500,98000,0,29000,165
,55.5536637,37.4747513,UZAO,,,732.5773436449422,4,1,4,10500,98000,0,29000,165
Бургер Кинг,55.5927338,37.4584249,UZAO,,,1437.2417107793385,4,10,12,10500,98000,0,29000,165
Up Sushi,55.5922109,37.433778,UZAO,,,600.0918921540106,0,4,6,10500,98000,0,29000,165
Up Sushi,55.5558499,37.5001988,UZAO,,,296.8429374501781,13,13,39,10500,98000,0,29000,165
,55.621245,37.3910027,UZAO,,,1922.4088649530663,1,0,0,10500,98000,0,29000,165
Додо Пицца,55.5540139,37.474371,UZAO,,,687.6154331452742,4,1,4,10500,98000,0,29000,165
Чебурешная,55.5644736,37.4884887,UZAO,,,1214.3184848790734,12,4,20,10500,98000,0,29000,165
Koala Пицца,55.5542509,37.5022799,UZAO,,,330.73420570974014,14,15,39,10500,98000,0,29000,165
Epic Pizza,55.5580946,37.5021442,UZAO,,,567.2979103961715,7,6,42,10500,98000,0,29000,165
КОФЕ КРУТ!,55.5323613,37.3786567,UZAO,,,2018.2101784367878,2,0,1,10500,98000,0,29000,165
,55.6047661,37.4903688,UZAO,,,877.8575134759384,8,20,30,10500,98000,0,29000,165
Заверни,55.5567772,37.5022469,UZAO,,,461.1245793427009,11,18,40,10500,98000,0,29000,165
,55.6042425,37.4897321,UZAO,,,809.0802565553711,7,21,30,10500,98000,0,29000,165
,55.5990482,37.516213,UZAO,,,1241.928959840811,9,0,8,10500,98000,0,29000,165
Rostic's,55.622858,37.6055688,UAO,,,189.49678053544548,11,8,19,9100,87000,0,24000,192
Пронто,55.5687462,37.5858976,UAO,,,517.7621013658894,11,0,26,9100,87000,0,24000,192
Вкусно — и точка,55.5663536,37.5730058,UAO,,,256.05641115095676,15,2,33,9100,87000,0,24000,192
Грин Пелас,55.5684036,37.5646238,UAO,,,649.5893084620885,11,2,31,9100,87000,0,24000,192
Сахара,55.580458,37.5767712,UAO,,,148.9655567113285,15,0,6,9100,87000,0,24000,192
,55.6294407,37.6002154,UAO,,,852.5198246175036,7,1,15,9100,87000,0,24000,192
Нияма,55.5468493,37.5430059,UZAO,,,157.93750048926537,16,8,32,10500,98000,0,29000,165
La Piazza,55.5467665,37.5324695,UZAO,,,506.50165041689326,13,1,16,10500,98000,0,29000,165
Вкусно — и точка,55.5484151,37.5428667,UZAO,,,332.22494629552415,15,9,32,10500,98000,0,29000,165
Крошка-картошка,55.62266,37.6054831,UAO,,,190.1665456465639,10,8,19,9100,87000,0,24000,192
Сбарро,55.6227585,37.6055185,UAO,,,195.94427967509066,10,8,19,9100,87000,0,24000,192
Вкусно — и точка,55.5836505,37.5990211,UAO,,,71.98206664151567,8,6,14,9100,87000,0,24000,192
Бакинские вечера,55.5470011,37.5329719,UZAO,,,534.9898870109629,10,1,16,10500,98000,0,29000,165
Муган,55.6156354,37.5498952,UZAO,,,1410.0204867574612,5,1,4,10500,98000,0,29000,165
Акира,55.5484338,37.5426863,UZAO,,,335.2273072791621,15,9,31,10500,98000,0,29000,165
Country Chicken,55.565692,37.5557866,UAO,,,1241.6194961550216,5,5,13,9100,87000,0,24000,192
Сокровище,55.6111509,37.5992012,UAO,,,199.7476843453348,11,3,53,9100,87000,0,24000,192
Вкусно — и точка,55.6112306,37.6062103,UAO,,,94.48649813833231,16,42,47,9100,87000,0,24000,192
,55.6071831,37.5898334,UAO,,,891.6775527324594,5,3,20,9100,87000,0,24000,192
Пироги-Штрассе,55.5113312,37.5740054,UAO,,,4253.000259741285,7,5,18,9100,87000,0,24000,192
,55.5113053,37.5739127,UAO,,,4253.93137111599,7,5,18,9100,87000,0,24000,192
Санта-Пицца,55.541509,37.536503,UZAO,,,289.9466315372063,11,2,18,10500,98000,0,29000,165
Солнце востока,55.6133332,37.5914545,UAO,,,724.3723145047004,15,1,40,9100,87000,0,24000,192
Карамель,55.5480669,37.5505158,UAO,,,163.15590962147564,20,8,31,9100,87000,0,24000,192
Domino Pizza,55.5508318,37.5543355,UAO,,,277.90780751069326,15,8,33,9100,87000,0,24000,192
Flute,55.5465921,37.5588072,UAO,,,268.7270006196008,12,2,26,9100,87000,0,24000,192
,55.5840124,37.6585419,UVAO,,,3738.761865371577,13,1,18,8500,85000,0,21000,178
,55.609362,37.6051752,UAO,,,144.71360144002048,16,13,51,9100,87000,0,24000,192
Legio,55.5654778,37.5556102,UAO,,,1258.2785992409235,5,5,14,9100,87000,0,24000,192
Якитория,55.5664294,37.576132,UAO,,,172.557934773325,12,1,32,9100,87000,0,24000,192
Сказка Востока,55.5637956,37.5850224,UAO,,,705.5496599758555,8,1,25,9100,87000,0,24000,192
Бургер Кинг,55.612177,37.5379837,UZAO,,,698.0139324518908,12,5,33,10500,98000,0,29000,165
,55.6241352,37.6089272,UAO,,,65.01477315566571,17,7,18,9100,87000,0,24000,192
Шоколадница,55.5491422,37.5542228,UAO,,,117.73162407138558,11,11,32,9100,87000,0,24000,192
Крошка-картошка,55.502857,37.5725252,UAO,,,5057.210425596776,8,2,17,9100,87000,0,24000,192
Тонгал,55.608299,37.5794732,UAO,,,1467.5997309997567,6,1,7,9100,87000,0,24000,192
,55.5699835,37.5803026,UAO,,,140.74007937834375,15,17,27,9100,87000,0,24000,192
Султан,55.6111693,37.6061511,UAO,,,89.89355700265496,16,42,47,9100,87000,0,24000,192
Абриколь,55.5836221,37.6824654,UVAO,,,3284.2924496498367,13,0,5,8500,85000,0,21000,178
НАМИ,55.6109397,37.6074211,UAO,,,170.02695107161654,17,40,47,9100,87000,0,24000,192
Rostic's,55.6112353,37.6061736,UAO,,,92.30507898086438,16,42,47,9100,87000,0,24000,192
Сандык,55.5478488,37.5435218,UZAO,,,269.2558192325984,15,9,33,10500,98000,0,29000,165
Вкусно — и точка,55.6229455,37.6056074,UAO,,,184.57778138383898,11,8,19,9100,87000,0,24000,192
IL Патио,55.5481128,37.5435872,UZAO,,,298.83885633036755,14,9,33,10500,98000,0,29000,165
Кофейная Кантата,55.54796,37.5424666,UZAO,,,284.79222090359593,14,9,32,10500,98000,0,29000,165
Планета Суши,55.548006,37.54369,UZAO,,,287.6068855213122,15,9,33,10500,98000,0,29000,165
Италония,55.5352269,37.5278323,UZAO,,,741.7737352882092,10,3,11,10500,98000,0,29000,165
Пепела,55.5342247,37.5297277,UZAO,,,832.9821472083194,11,3,9,10500,98000,0,29000,165
La Pausa,55.6301938,37.6242546,UAO,,,1160.734078134216,11,0,8,9100,87000,0,24000,192
Пиццерия,55.5054488,37.5725852,UAO,,,4812.96370831687,6,1,24,9100,87000,0,24000,192
Додо Пицца,55.4996411,37.570099,UAO,,,5292.623252632701,9,3,10,9100,87000,0,24000,192
Хот-дог,55.6179821,37.667636,UAO,,,306.3233410613243,16,4,25,9100,87000,0,24000,192
Хот-дог,55.6184375,37.6684921,UAO,,,234.34737523596027,16,7,27,9100,87000,0,24000,192
Хот-дог,55.6184502,37.6685146,UAO,,,232.40244629646102,16,7,27,9100,87000,0,24000,192
Куба,55.6186634,37.6463875,UAO,,,1427.3234459740381,4,0,2,9100,87000,0,24000,192
Кофишенская,55.6184757,37.6822139,UAO,,,763.0733922816922,4,2,23,9100,87000,0,24000,192
Цезарь,55.5831193,37.6627423,UVAO,,,3845.328074953266,15,1,19,8500,85000,0,21000,178
Якитория,55.54657,37.551432,UAO,,,159.62285881246152,15,4,31,9100,87000,0,24000,192
,55.5922973,37.674505,UVAO,,,2587.800735586617,6,0,7,8500,85000,0,21000,178
Оазис 24,55.625886,37.6761557,UAO,,,587.5443872644357,10,0,23,9100,87000,0,24000,192
Папа Джонс,55.6315292,37.5189589,UZAO,,,29.99273155959765,13,24,33,10500,98000,1,29000,165
Ёлки-Палки,55.610787,37.6077012,UAO,,,189.8023360218933,17,39,47,9100,87000,0,24000,192
Ситипицца,55.5321878,37.5193755,UZAO,,,674.7691932317359,16,0,23,10500,98000,0,29000,165
Аннино,55.5831658,37.5955493,UAO,,,93.7130202596044,8,5,16,9100,87000,0,24000,192
Бургер Кинг,55.5828391,37.5955845,UAO,,,68.62437929915579,8,5,16,9100,87000,0,24000,192
Stardogs,55.5907823,37.5331878,UZAO,,,1641.4948566502806,6,0,4,10500,98000,0,29000,165
Алло Пицца,55.6044035,37.5928499,UAO,,,932.4469169224984,11,2,50,9100,87000,0,24000,192
Штолле,55.5699593,37.5790796,UAO,,,70.62183023356219,15,17,30,9100,87000,0,24000,192
Rostic's,55.6062946,37.5360089,UZAO,,,60.95302034985009,11,21,43,10500,98000,0,29000,165
Территория,55.6103189,37.5360493,UZAO,,,460.29615996759196,12,7,34,10500,98000,0,29000,165
DeVino,55.6040456,37.5229026,UZAO,,,584.7724826721968,12,4,31,10500,98000,0,29000,165
,55.5305236,37.6684405,UVAO,,,7122.766007211796,2,0,1,8500,85000,0,21000,178
Сказка Востока,55.5370394,37.6614417,UVAO,,,6350.324482920117,7,0,1,8500,85000,0,21000,178
Ёрш,55.6082031,37.665252,UAO,,,1376.4713687987382,13,3,4,9100,87000,0,24000,192
Тануки,55.608407,37.6650531,UAO,,,1357.5317014589448,14,2,4,9100,87000,0,24000,192
Rostic's,55.6222615,37.6677804,UAO,,,32.07581924148708,18,6,25,9100,87000,0,24000,192
Хот-дог,55.6183929,37.6683989,UAO,,,241.66104418241557,16,6,27,9100,87000,0,24000,192
Китайские новости,55.6306463,37.5175105,UZAO,,,157.6748205005465,9,17,33,10500,98000,1,29000,165
Аквариум,55.5449527,37.5879219,UAO,,,2032.491495828983,5,2,3,9100,87000,0,24000,192
Бургер Кинг,55.5022273,37.5722968,UAO,,,5109.7648869087325,12,1,13,9100,87000,0,24000,192
,55.6078229,37.5838324,UAO,,,1214.7869305802492,8,1,9,9100,87000,0,24000,192
МагБургер,55.4924223,37.6123769,UAO,,,7169.490568872397,0,0,0,9100,87000,0,24000,192
МагБургер,55.6083962,37.622339,UAO,,,1145.6210185442853,8,0,8,9100,87000,0,24000,192
МагБургер,55.6327066,37.6207869,UAO,,,1134.3926994785224,16,4,13,9100,87000,0,24000,192
Subway,55.5672726,37.5999962,UAO,,,1415.053842355559,5,0,6,9100,87000,0,24000,192
Виднофф,55.5487082,37.6814489,UVAO,,,6480.515128083335,4,3,7,8500,85000,0,21000,178
Баранка,55.5730211,37.6182892,UAO,,,1676.000496615289,4,1,2,9100,87000,0,24000,192
Бургер Кинг,55.6318672,37.5176957,UZAO,,,22.619241820931897,13,25,33,10500,98000,1,29000,165
Бургер Кинг,55.5518469,37.5287212,UZAO,,,1091.2811546975295,14,0,8,10500,98000,0,29000,165
,55.6075222,37.5938562,UAO,,,656.5633109447372,9,1,53,9100,87000,0,24000,192
Вкус Востока,55.5700457,37.5794274,UAO,,,86.07563425247655,15,17,30,9100,87000,0,24000,192
Крошка Картошка,55.5699911,37.5795266,UAO,,,94.0567474212584,15,17,30,9100,87000,0,24000,192
Вкусно — и точка,55.5699259,37.5796098,UAO,,,101.71847710751219,15,17,29,9100,87000,0,24000,192
Sbarro,55.5697727,37.5797117,UAO,,,115.32932390871595,14,17,29,9100,87000,0,24000,192
Теремок,55.5700972,37.5792262,UAO,,,72.24776236029277,16,17,30,9100,87000,0,24000,192
Чайхона №1,55.5698591,37.5796661,UAO,,,108.14886909403369,15,17,29,9100,87000,0,24000,192
Теремок,55.6079117,37.5329234,UZAO,,,147.40172841637875,14,22,41,10500,98000,0,29000,165
Вкусно — и точка,55.6079849,37.5328939,UZAO,,,152.81583242407567,14,22,40,10500,98000,0,29000,165
Шоколадница,55.607557,37.5326606,UZAO,,,106.74734422185547,15,21,41,10500,98000,0,29000,165
Загорье,55.5716086,37.6687326,UVAO,,,4647.905245580872,7,0,1,8500,85000,0,21000,178
Шоколадница,55.5696432,37.578294,UAO,,,41.28928287231861,14,17,31,9100,87000,0,24000,192
